"iteration","j","mu","sigma_2"
5,20,0.00573728873836752,0.00104386467059784
5,21,0.00208600045980315,0.00111373415936184
5,22,-0.0185454964013424,0.00128805313846076
5,23,0.0101942099451997,0.00120512770309306
5,24,0.00237687975675538,0.00105420024732603
5,25,0.0254646754723307,0.00136328949834068
5,26,-0.0235259337738256,0.00130693227198731
5,27,0.0569358235349204,0.00147895281197397
5,28,-0.0166004431022813,0.00114308263283984
5,29,0.0143768122893606,0.00128638594640119
5,30,0.0024740527176219,0.000958411576415951
5,31,0.0367590750851176,0.00176630193869425
5,32,-0.0180208463776241,0.00140622501256971
5,33,0.000973047938963736,0.00114426327664711
5,34,-0.00531046952716876,0.00107891231242203
5,35,0.018812702983907,0.00126488050910939
5,36,0.00644642188849345,0.00113959830275356
5,37,0.0159383099161773,0.0012452394958736
5,38,-0.00553951410939258,0.00106410454264949
5,39,-0.00476278129203792,0.00104400742851611
5,40,0.0187999924561682,0.00132106066664441
5,41,-4.29820725182087,0.0699410244569413
6,1,-0.0280487379633232,2.24344175989712e-05
6,2,-0.0231729996691237,0.00129180165769663
6,3,0.00326577981507892,0.0011805640134805
6,4,0.0384624056644864,0.00191399175649998
6,5,-0.0121181762287563,0.00116191353264893
6,6,-0.00548419012254784,0.00112303751926409
6,7,0.0213908692723652,0.00157146159793083
6,8,0.0176814076417089,0.000941445722470005
6,9,-0.0138565330060539,0.000996897156834475
6,10,-0.0339207960943823,0.00207378046395718
6,11,-0.0124283921356196,0.00124393944860136
6,12,0.0255378192545835,0.00136290145952945
6,13,0.00497815799522153,0.00114421112715222
6,14,-0.0121361413415335,0.00115103324135906
6,15,0.0108276149260354,0.00118728205590013
6,16,0.00140486609129942,0.00096744241182115
6,17,0.00101512711457411,0.00114742249412615
6,18,0.0200197239162558,0.0014136920774402
6,19,0.0390784970734728,0.00209348569040201
6,20,0.000785821035786524,0.00106169751101806
6,21,0.000456338136876629,0.00108972470597536
6,22,-0.0106638331438531,0.00101773838031823
6,23,0.0261363340105745,0.00154011951840802
6,24,0.00850059676521754,0.00109466260364537
6,25,0.019584906946953,0.00141756181399727
6,26,-0.00584157538931127,0.00119813340189055
6,27,0.0265964555795831,0.00164223072376758
6,28,-0.00640848390333415,0.00120222850511159
6,29,0.0257557032416347,0.00140661098182221
6,30,-0.00712622516418193,0.00116430179468854
6,31,0.0191056531864061,0.00115008690653587
6,32,-0.000928237138622689,0.00116951472975263
6,33,0.00263735911075216,0.00110215714198623
6,34,0.00601390641044787,0.00120279468513671
6,35,-0.00498833820007859,0.00127644728684391
6,36,-0.019678132068309,0.00145050857359879
6,37,0.00261195967816542,0.00117933339221402
6,38,-0.0131150227753603,0.00121812820587215
6,39,-0.0206680253854739,0.00145682000205194
6,40,0.00245595835894651,0.00105564596870532
6,41,-4.27508583328521,0.0707151089361297
7,1,0.020519721578009,3.42466257105687e-05
7,2,0.0102485153045531,0.00171767049054971
7,3,-0.00683147618261,0.00148399609506657
7,4,-0.00358571459728857,0.00191268422628768
7,5,-0.0195658273723545,0.00188621417387195
7,6,-0.0209682776618852,0.00223084500162693
7,7,0.0232703333948077,0.00211744148584078
7,8,-0.00941754651853909,0.00158263294627118
7,9,0.000505214037671506,0.00173698956394411
7,10,-0.0238612629189019,0.0021578186143675
7,11,0.00680979178412693,0.00166860530847141
7,12,0.00807067476863217,0.0015140783046753
7,13,-0.000127831649466916,0.00161734004759199
7,14,-0.00734244595642325,0.00187231679719608
7,15,-0.000532718632246992,0.00165373138906776
7,16,0.00776552864935254,0.00175156092593744
7,17,0.00382639010907742,0.00154626872265363
7,18,-0.00978035616057664,0.00157378527510162
7,19,0.014461322151837,0.00172424736494071
7,20,-0.0327291743187183,0.00244667943052534
7,21,0.0270562385459228,0.0023059839219478
7,22,0.00887185006226454,0.0016216104184525
7,23,0.0154604468052598,0.00175790591325179
7,24,-0.00278213204432315,0.00148685254988883
7,25,0.0332126384812167,0.00263564511913793
7,26,-0.0122408785996918,0.00170962977124197
7,27,0.0584220653399018,0.00404822547311239
7,28,-0.00119817762466026,0.00171498626162881
7,29,0.0111066601196554,0.00176615295294434
7,30,-0.0178156021645324,0.00195798052552207
7,31,0.0320292815081644,0.00207488942917625
7,32,-0.0176489872022813,0.00215418968189641
7,33,0.00393667642838665,0.00134095384572307
7,34,-0.0271254975138871,0.0023294323465108
7,35,-0.00593219146211689,0.00176721792002124
7,36,-0.0844521957802033,0.00360189908289444
7,37,0.00367262311322786,0.00179055819228859
7,38,0.0349060370292288,0.00238093198512364
7,39,0.0300265028894027,0.00238517326783085
7,40,0.00106177261704188,0.00181409624818843
7,41,-4.07423582838987,0.0769709334379131
8,1,0.03067137399644,4.29851477673071e-05
8,2,-0.00771107201736948,0.00237080566636512
8,3,0.00693784978228985,0.00207035343952866
8,4,-0.0267847513068943,0.00267127913364521
8,5,-0.00402490441639629,0.00213623795265884
8,6,0.0356982076242797,0.00311808178293345
8,7,-0.00378504316222624,0.00238240692370501
8,8,0.0435540090455848,0.00278405783075492
8,9,0.0483416273498588,0.00421622434301629
8,10,-0.00677166301369325,0.00224567863405533
8,11,0.0188132418565154,0.00241514052169651
8,12,-0.0194805584582879,0.00202830882963749
8,13,-0.0167048996135224,0.00254457033032995
8,14,0.00162207346808563,0.001842631122995
8,15,0.021546876637749,0.00224432796196436
8,16,0.00103917393074277,0.00202717721815826
8,17,-0.000421517786940502,0.00210218555785898
8,18,0.0265057797087209,0.0028510131283549
8,19,-0.000194784108728932,0.00228639153341693
8,20,-0.00546858388483284,0.00190188653290643
8,21,0.0347169274525369,0.00277752056153763
8,22,-0.0107348333490026,0.00212913418370926
8,23,0.0228578021534263,0.00237453673231345
8,24,-0.0441928686367203,0.0032831963861849
8,25,0.0380515195952664,0.00308525394035323
8,26,0.000605791338735694,0.00212211035377529
8,27,0.0352767977625207,0.00318579119128711
8,28,0.000725032027173183,0.00242759831253842
8,29,-0.0166667595607138,0.00264892306681586
8,30,-0.023965581070157,0.00255607951204359
8,31,-0.0178445882801712,0.00229845338635782
8,32,-0.00913996041078186,0.00197050018858091
8,33,0.0206540963739604,0.00268784196313193
8,34,-0.0146919476938251,0.00231206013340996
8,35,0.0422290259883208,0.00310570746016952
8,36,-0.0227585715571979,0.00249577060781793
8,37,0.0136164842776588,0.00239352630497653
8,38,-0.0481679539975813,0.00340522856097487
8,39,0.0192216762760058,0.0023481871049577
8,40,-0.0337539636747216,0.00278770679707568
8,41,-3.93710348759725,0.0681879113186679
9,1,0.010024259586981,1.01284667516709e-05
9,2,-0.000565134706813662,0.000458364619715641
9,3,-0.0152431232100469,0.000775484348564002
9,4,-0.0047809765093402,0.000457884831615876
9,5,-0.00403957765981472,0.000539071017724348
9,6,0.00104481970770994,0.000532915785605682
9,7,0.00862286161958675,0.000446398383062164
9,8,0.0102065287685322,0.000587644378847392
9,9,0.00347175443424612,0.000510459059991299
9,10,0.0110181613263569,0.000638632986094734
9,11,-0.015246973308748,0.000665036849223822
9,12,-0.0125938698707646,0.00061685443539258
9,13,-0.00161314947539088,0.000551142101427942
9,14,-0.00809514144200846,0.000537487822314738
9,15,-0.00738253332040001,0.000555762354964174
9,16,0.000822496362330628,0.000468817566696063
9,17,-0.00376964634119428,0.000423356698168986
9,18,0.00981793707235216,0.000511670045188041
9,19,0.00228187397592744,0.000557768279152881
9,20,0.00715523241985063,0.000539930893242522
9,21,-0.00601290902818756,0.000495855876037352
9,22,-0.00505853940953413,0.000538356688572476
9,23,-0.013053006255501,0.000628592446387756
9,24,-0.00751739036333989,0.000518996536256381
9,25,0.00577816997582874,0.000453820122525604
9,26,-0.0067105666322177,0.000574243453923164
9,27,0.0188410142627727,0.000702733706530155
9,28,-0.0157489453017127,0.000664548325635904
9,29,0.00855951421197355,0.000583907119638193
9,30,-0.00384981460205244,0.000556919484555994
9,31,-0.00129843813084321,0.000473596600350762
9,32,0.00792724504938183,0.000542408457836411
9,33,0.00181787557336685,0.000492747449750424
9,34,0.00689895070608018,0.000459063711895811
9,35,0.00200639961960221,0.000555195297770959
9,36,-0.0301805654502558,0.00113856582977372
9,37,0.00153249090986444,0.000515306726372618
