"iteration","j","mu","sigma_2"
8,7,-0.0777250729590715,0.000471048307418304
8,8,0.00582399982253841,0.000317872843175889
8,9,-0.00177799333657259,0.000508344853201613
8,10,-0.032246822391373,0.000174035664117747
8,11,0.0439861088422661,0.000360851187955057
8,12,-0.0661470452311777,0.000320785004488419
8,13,0.00208685226913612,0.000318991825415282
8,14,-0.017428477745971,0.000332859982765484
8,15,-0.00452697527134842,0.000397310992784943
8,16,0.0766273663779955,0.000458772268645017
8,17,0.0128672914325413,0.000376322639114817
8,18,0.0131568650881873,0.000244546724857133
8,19,0.0104980671761266,0.000500558680316781
8,20,0.0410567553919811,0.000383823574890117
8,21,0.0678986285074083,0.000227186820203603
8,22,-0.117632478109427,0.000651520907363241
8,23,-0.00725176484112146,0.000323154772720847
8,24,0.0122844602971395,0.000311497407932386
8,25,0.00750329952296397,0.000283994078221517
8,26,-0.0642371445152806,0.000298251635631152
8,27,0.0134904738197521,0.000244233767615127
8,28,-0.0253070346609773,0.000448142997940199
8,29,0.0095997239058178,0.00047360609602701
8,30,-0.0268519272803739,0.000326955224630943
8,31,0.131799668769506,0.000514689975810194
8,32,-0.0764112775944481,0.000273552559887937
8,33,0.0399537049860307,0.00046431292191244
8,34,-0.0479264434801081,0.000351783519353847
8,35,0.136161762745699,0.00076853030654549
8,36,-0.00526940902616375,0.000560145105262502
8,37,0.0142185787606967,0.000351067006371743
8,38,-0.0470471041375439,0.000533591828190483
8,39,-0.0367253929565087,0.000893308153576766
8,40,-0.00650307564565986,0.000215530415146383
9,1,0.0160733368329327,3.10312960467083e-05
9,2,-0.0352163975088281,0.000262918448931758
9,3,0.0169004236639282,0.000228237319841172
9,4,0.0287302743795138,0.000357053132189402
9,5,0.0358774552260316,0.000153668667004463
9,6,0.00556417098923832,0.000446951882667183
9,7,0.00072862013285302,0.000382595647278945
9,8,0.0402356002915794,0.000386920825487402
9,9,-0.0346304231228474,0.000180238892131972
9,10,-0.00680124514093072,0.000160188866880777
9,11,0.0427613182639768,0.000206740359978977
9,12,0.0137626768864738,0.000272372535200176
9,13,-0.0274702116703895,0.000151511727143256
9,14,-0.0404781877375581,0.000356086160717407
9,15,-0.00144377545080623,0.000226788265308633
9,16,0.0509265862288264,0.000204574406797662
9,17,0.0346686355543294,0.000271477748596125
9,18,0.0354789695439789,0.00019040534943847
9,19,0.0530257369627341,0.000356429555990147
9,20,0.0463755466308117,0.000298861999254742
