"iteration","j","mu","sigma_2"
5,8,0.0159321743562882,0.00106341408277179
5,9,-0.0178936041951413,0.00102887958631496
5,10,0.00370435591639587,0.000869432324911565
5,11,-0.00485633364980764,0.000851262025274575
5,12,-0.0103361826789598,0.000924743190742534
5,13,-0.00330995567648736,0.000815949977608702
5,14,0.0026792425874118,0.000755736180233163
5,15,-0.03451151687428,0.00151910210814285
5,16,0.00948680592171733,0.000880426533871836
5,17,-0.00414823360832065,0.000723546959967651
5,18,-0.0182712358648835,0.00106582797537954
5,19,-0.0201004434633894,0.000940440795007586
5,20,0.00567892581584986,0.00081053486239504
5,21,0.00187831383524443,0.000819479731574164
5,22,-0.0184788920171839,0.00103670420627616
5,23,0.00916834204156054,0.000923284873979197
5,24,0.00226842055413351,0.000830987411641066
5,25,0.0255103437661087,0.00110568465298805
5,26,-0.0233118161059729,0.0010879871472787
5,27,0.0584414169137454,0.00129606186762721
5,28,-0.0163870681985505,0.000884156602311227
5,29,0.0140323950894881,0.00102306568189592
5,30,0.00278157707488518,0.000768094340528774
5,31,0.0374744766855674,0.00146832671480327
5,32,-0.0172921566374059,0.00110613542258775
5,33,0.00097421642016996,0.000873052736843313
5,34,-0.0049065526538869,0.000816924096620992
5,35,0.0184910333528762,0.00100854923947062
5,36,0.00608145500964995,0.000875645819341461
5,37,0.0149443262519802,0.00097227019597743
5,38,-0.00573164012265306,0.000830152493711232
5,39,-0.00512216230424885,0.000843646915535776
5,40,0.0183971585833578,0.00103091037638781
5,41,-4.30503653115897,0.024052213779238
6,1,-0.0280717328631899,1.88474671591747e-05
6,2,-0.0227662998725663,0.00102839465916347
6,3,0.00254570599070043,0.000870424794285097
6,4,0.0390885470539062,0.00156130699065989
6,5,-0.0118240070855098,0.000887822252712586
6,6,-0.00570585872158645,0.000875764563089791
6,7,0.0212814202899146,0.00123982813374811
6,8,0.017761741964508,0.000758820023857032
6,9,-0.0138965897246114,0.000770165691361773
6,10,-0.0343971651180144,0.00163238893055885
6,11,-0.0115344708707343,0.000945443440260528
6,12,0.0257174987855159,0.00111712648331003
6,13,0.00484316235563006,0.000856173746828768
6,14,-0.0115182634868327,0.000875395311993754
6,15,0.0104406190547146,0.000919229585271514
6,16,0.00101544769392354,0.000753303916549805
6,17,0.00101798593207443,0.000889841548816709
6,18,0.0200427898525331,0.00110113086473345
6,19,0.0397554989706546,0.00171895121089423
6,20,0.00061021596465539,0.000832129997474664
6,21,0.000572334687509562,0.000856140994824017
6,22,-0.0104412996099187,0.000805862123363689
6,23,0.0264028353323865,0.00123153045845817
6,24,0.00824184748892847,0.000813786598583093
6,25,0.0195033771066165,0.00107999140713761
6,26,-0.00553171364029089,0.000896450278411193
6,27,0.0266537249623798,0.0012802201848803
6,28,-0.00629373999172277,0.000910105459115926
6,29,0.0257450373594165,0.00113087323630517
6,30,-0.00723385867496369,0.00088527414946379
6,31,0.0187807070511008,0.000909565161434731
6,32,-0.00114916470292997,0.000881260952669264
6,33,0.00266804357675653,0.000835904797488887
6,34,0.00599403716307052,0.000908417961067104
6,35,-0.00497377466957193,0.00095649306624455
6,36,-0.0194244434847523,0.00112734401268501
6,37,0.00220895906122718,0.000851228981467618
6,38,-0.012806990843789,0.000933803269902569
6,39,-0.02042279027366,0.00113380361833739
6,40,0.00300984166098076,0.000814079771763741
6,41,-4.28846176845547,0.0240070396535424
7,1,0.0205576016324039,2.84369702953732e-05
7,2,0.0100733276660391,0.00130418635803327
7,3,-0.00651595681191343,0.00111056076688662
7,4,-0.00338026928646544,0.00142160464998804
7,5,-0.0192695003382122,0.00144627828104549
7,6,-0.0205137643470467,0.00171624568537807
7,7,0.0230398857744049,0.0016402667094654
7,8,-0.00885113238841787,0.00119902909186556
7,9,0.000173019456392213,0.00131693934065269
7,10,-0.0225067060325776,0.00164447337852266
